Stakeholder Id,Request Id,Request Date,Dï¿½but,Fin,Spectrum Service,Usage Type,Venue,Duplex,Channel Bandwidth (kHz),Attributed Frequency (Tx),Intervalle de prï¿½fï¿½rence,Attributed Frequency (Rx),Status,Saisie,Rï¿½ponse ANFR,Availability
FTE,FTE-243,26/07/2023,30/08/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PC3 - PARIS CENTRE 3,Non,4000.0,1429.0,Non,,approved,auto,,Available
FTE,FTE-244,26/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Air,PC3 - PARIS CENTRE 3,Non,4000.0,5900.0,Non,,approved,auto,,Available
FTE,FTE-245,26/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Air,PC3 - PARIS CENTRE 3,Non,4000.0,5904.0,Non,,approved,auto,,Available
FTE,FTE-246,26/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Air,PC3 - PARIS CENTRE 3,Non,4000.0,5908.0,Non,,approved,auto,,Available
FTE,FTE-247,26/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Oui,12.5,153.7625,Non,149.1625,approved,auto,,Available
FTE,FTE-248,26/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Oui,6.25,153.8625,Non,149.2625,approved,auto,,Available
FTE,FTE-249,26/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,71.8,Non,,approved,auto,,Available
FTE,FTE-250,26/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,6.25,71.9,Non,,approved,auto,,Available
FTE,FTE-251,26/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,6.25,75.2125,Non,,approved,auto,,Available
FTE,FTE-252,26/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,403.5625,Non,,approved,auto,,Available
FTE,FTE-253,26/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,403.575,Non,,approved,auto,,Available
FTE,FTE-254,26/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,403.5875,Non,,approved,auto,,Available
FTE,FTE-255,26/07/2023,05/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,403.6,Oui,,approved,auto,,Available
FTE,FTE-256,26/07/2023,05/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,513.7,Non,,approved,auto,,Available
FTE,FTE-257,26/07/2023,05/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,513.9,Non,,approved,auto,,Available
FTE,FTE-258,26/07/2023,05/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,514.1,Non,,approved,auto,,Available
FTE,FTE-259,26/07/2023,05/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,514.3,Non,,approved,auto,,Available
FTE,FTE-260,26/07/2023,05/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,514.5,Non,,approved,auto,,Available
FTE,FTE-261,26/07/2023,05/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,514.7,Non,,approved,auto,,Available
FTE,FTE-262,26/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,514.9,Non,,approved,auto,,Available
FTE,FTE-263,26/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,515.1,Non,,approved,auto,,Available
FTE,FTE-264,26/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,515.3,Non,,approved,auto,,Available
FTE,FTE-265,26/07/2023,30/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,515.5,Non,,approved,auto,,Available
FTE,FTE-266,26/07/2023,05/09/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PC3 - PARIS CENTRE 3,Non,4000.0,1433.0,Non,,approved,auto,,Available
FTE,FTE-267,26/07/2023,05/09/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PC3 - PARIS CENTRE 3,Non,4000.0,1437.0,Non,,approved,auto,,Available
FTE,FTE-268,26/07/2023,05/09/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Air,PC3 - PARIS CENTRE 3,Non,4000.0,5912.0,Non,,approved,auto,,Available
FTE,FTE-269,26/07/2023,05/09/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Air,PC3 - PARIS CENTRE 3,Non,4000.0,5916.0,Non,,approved,auto,,Available
FTE,FTE-270,26/07/2023,05/09/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Air,PC3 - PARIS CENTRE 3,Non,4000.0,5920.0,Non,,approved,auto,,Available
Goo25,75s14-211,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,453.2375,Non,,approved,auto,,Available
Goo25,75s14-212,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,453.2625,Non,,approved,auto,,Available
Goo25,85s14-211,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,453.525,Non,,approved,auto,,Available
Goo25,85s14-212,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,453.6625,Non,,approved,auto,,Available
GRS25,a145eSs4-711,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,463.2375,Oui,,approved,auto,,Available
GRS25,a345eSs4-711,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,463.7125,Oui,,approved,auto,,Available
GRS25,a945eSs4-711,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,464.5,Oui,,approved,auto,,Available
GTS25,a945cSs4-711,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,464.6,Oui,,approved,auto,Envoyï¿½e,Available
GUo25,745Ss14-211,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,464.8,Oui,,approved,auto,,Available
GUo25,745Ss14-212,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,464.9625,Oui,,approved,auto,,Available
GUS25,745dSs4-711,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,465.0375,Oui,,approved,auto,,Available
GUS25,745dSs4-712,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,465.1375,Oui,,approved,auto,,Available
GUS25,745Ss14-711,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,465.6375,Oui,,approved,auto,,Available
GUS25,745Ss14-712,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,465.7375,Oui,,approved,auto,,Available
GUS25,745Ss4-711,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,465.1875,Oui,,approved,auto,,Available
GUS25,745Ss4-712,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,465.2875,Oui,,approved,auto,,Available
GUS25,745Sv4-711,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,465.4125,Oui,,approved,auto,,Available
GUS25,745Sv4-712,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,465.5375,Oui,,approved,auto,,Available
GUS25,945cSs4-711,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,464.6625,Oui,,approved,auto,,Available
GUS25,945cSs4-712,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,464.7125,Oui,,approved,auto,,Available
GUS25,945dSs4-711,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,464.8125,Oui,,approved,auto,,Available
GUS25,945dSs4-712,27/07/2023,30/08/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PC3 - PARIS CENTRE 3,Non,12.5,464.9125,Oui,,approved,auto,,Available
PTU,PTU-356,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,541.7,Non,,approved,auto,,Available
PTU,PTU-357,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,541.9,Non,,approved,auto,,Available
PTU,PTU-358,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,550.1,Non,,approved,auto,,Available
PTU,PTU-359,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,550.3,Non,,approved,auto,,Available
PTU,PTU-360,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,550.5,Non,,approved,auto,,Available
PTU,PTU-361,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,550.7,Non,,approved,auto,,Available
PTU,PTU-362,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,550.9,Oui,,approved,auto,,Available
PTU,PTU-363,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,551.1,Non,,approved,auto,,Available
PTU,PTU-364,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,551.3,Oui,,approved,auto,,Available
PTU,PTU-365,27/07/2023,29/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,551.5,Non,,approved,auto,,Available
PTU,PTU-366,27/07/2023,29/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,551.7,Non,,approved,auto,,Available
PTU,PTU-367,27/07/2023,29/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,551.9,Non,,approved,auto,,Available
PTU,PTU-368,27/07/2023,29/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,552.1,Non,,approved,auto,,Available
PTU,PTU-369,27/07/2023,29/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,552.3,Non,,approved,auto,,Available
PTU,PTU-370,27/07/2023,01/09/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,552.5,Non,,approved,auto,,Available
PTU,PTU-371,27/07/2023,01/09/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,552.7,Non,,approved,auto,,Available
PTU,PTU-372,27/07/2023,01/09/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,552.9,Non,,approved,auto,,Available
PTU,PTU-373,27/07/2023,01/09/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,553.1,Non,,approved,auto,,Available
PTU,PTU-374,27/07/2023,01/09/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,553.3,Non,,approved,auto,,Available
PTU,PTU-375,27/07/2023,01/09/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,553.5,Non,,approved,auto,,Available
PTU,PTU-376,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,553.7,Non,,approved,auto,,Available
PTU,PTU-377,27/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,553.9,Non,,approved,auto,,Available
PTU,PTU-378,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,554.1,Oui,,approved,auto,,Available
PTU,PTU-379,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,554.3,Non,,approved,auto,,Available
PTU,PTU-380,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,554.5,Non,,approved,auto,,Available
PTU,PTU-381,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,554.7,Non,,approved,auto,,Available
PTU,PTU-382,27/07/2023,01/09/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,554.9,Non,,approved,auto,,Available
PTU,PTU-383,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,555.1,Non,,approved,auto,,Available
PTU,PTU-384,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,555.3,Non,,approved,auto,,Available
PTU,PTU-385,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,555.5,Non,,approved,auto,,Available
PTU,PTU-386,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,555.7,Non,,approved,auto,,Available
PTU,PTU-387,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,555.9,Non,,approved,auto,,Available
PTU,PTU-388,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,556.1,Non,,approved,auto,,Available
PTU,PTU-389,27/07/2023,29/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,556.3,Non,,approved,auto,,Available
PTU,PTU-390,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,556.5,Non,,approved,auto,,Available
PTU,PTU-391,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,556.7,Non,,approved,auto,,Available
PTU,PTU-392,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,556.9,Non,,approved,auto,,Available
PTU,PTU-393,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,557.1,Non,,approved,auto,,Available
PTU,PTU-394,27/07/2023,29/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,557.3,Non,,approved,auto,,Available
PTU,PTU-395,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,557.5,Non,,approved,auto,,Available
PTU,PTU-396,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,557.7,Non,,approved,auto,,Available
PTU,PTU-397,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,557.9,Non,,approved,auto,,Available
PTU,PTU-398,27/07/2023,29/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,574.1,Oui,,approved,auto,,Available
PTU,PTU-399,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,574.3,Non,,approved,auto,,Available
PTU,PTU-400,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,574.5,Non,,approved,auto,,Available
PTU,PTU-401,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,574.7,Non,,approved,auto,,Available
PTU,PTU-402,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,574.9,Non,,approved,auto,,Available
PTU,PTU-403,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,575.1,Non,,approved,auto,,Available
PTU,PTU-404,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,575.3,Non,,approved,auto,,Available
PTU,PTU-405,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,575.5,Non,,approved,auto,,Available
PTU,PTU-406,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,575.7,Non,,approved,auto,,Available
PTU,PTU-407,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,575.9,Non,,approved,auto,,Available
PTU,PTU-408,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,576.1,Non,,approved,auto,,Available
PTU,PTU-409,27/07/2023,29/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,576.3,Oui,,approved,auto,,Available
PTU,PTU-410,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,576.5,Non,,approved,auto,,Available
PTU,PTU-411,27/07/2023,29/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,576.7,Oui,,approved,auto,,Available
PTU,PTU-412,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,576.9,Non,,approved,auto,,Available
PTU,PTU-413,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,577.1,Non,,approved,auto,,Available
PTU,PTU-414,27/07/2023,29/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,577.3,Oui,,approved,auto,,Available
PTU,PTU-415,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,577.5,Non,,approved,auto,,Available
PTU,PTU-416,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,577.7,Non,,approved,auto,,Available
PTU,PTU-417,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,577.9,Non,,approved,auto,,Available
PTU,PTU-418,27/07/2023,29/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,578.1,Non,,approved,auto,,Available
PTU,PTU-419,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,578.3,Oui,,approved,auto,,Available
PTU,PTU-420,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,578.5,Oui,,approved,auto,,Available
PTU,PTU-421,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,578.7,Oui,,approved,auto,,Available
PTU,PTU-422,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,578.9,Oui,,approved,auto,,Available
PTU,PTU-423,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,579.1,Oui,,approved,auto,,Available
PTU,PTU-424,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,579.3,Oui,,approved,auto,,Available
PTU,PTU-425,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,579.5,Oui,,approved,auto,,Available
PTU,PTU-426,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,579.7,Oui,,approved,auto,,Available
PTU,PTU-427,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,579.9,Oui,,approved,auto,,Available
PTU,PTU-428,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,580.1,Oui,,approved,auto,,Available
PTU,PTU-429,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,580.3,Oui,,approved,auto,,Available
PTU,PTU-430,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,580.5,Oui,,approved,auto,,Available
PTU,PTU-431,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,580.7,Non,,approved,auto,,Available
PTU,PTU-432,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,580.9,Non,,approved,auto,,Available
PTU,PTU-433,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,581.1,Non,,approved,auto,,Available
PTU,PTU-434,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,581.3,Non,,approved,auto,,Available
PTU,PTU-435,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,581.5,Non,,approved,auto,,Available
PTU,PTU-436,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,581.7,Non,,approved,auto,,Available
PTU,PTU-437,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,581.9,Non,,approved,auto,,Available
PTU,PTU-438,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,590.1,Non,,approved,auto,,Available
PTU,PTU-439,27/07/2023,29/08/2024,07/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PC3 - PARIS CENTRE 3,Non,200.0,590.3,Non,,approved,auto,,Available
